folioviv,foliohog,numren,ambito,sinco,factor_w,tam_hogar,dependientes,ingreso_pc_mensual,linea_pobreza,linea_pobreza_extrema,_bajo_lp,_bajo_lpei
3009875306,1,01,urbano,2655,1095,2,1,12028.095,4660.52,2366.33,0.0,0.0
3019880004,1,01,urbano,2271,2734,2,1,27886.345,4660.52,2366.33,0.0,0.0
3019886409,1,01,urbano,2173,1003,4,3,5186.9075,4660.52,2366.33,0.0,0.0
3019907904,1,01,urbano,2172,1063,1,0,13899.11,4660.52,2366.33,0.0,0.0
3019924006,1,01,urbano,2271,983,4,3,15024.9775,4660.52,2366.33,0.0,0.0
3019926303,1,01,urbano,2544,742,3,2,16163.913333333332,4660.52,2366.33,0.0,0.0
3019944603,1,01,urbano,5212,1195,4,3,10721.3025,4660.52,2366.33,0.0,0.0
3019945402,1,01,urbano,7301,1876,3,2,13258.85,4660.52,2366.33,0.0,0.0
3069965021,1,01,rural,2172,491,1,0,13433.49,3342.21,1795.77,0.0,0.0
3069975814,1,01,rural,4312,560,3,2,27520.070000000003,3342.21,1795.77,0.0,0.0
3069977507,1,01,rural,7353,661,2,1,10345.955,3342.21,1795.77,0.0,0.0
3060009618,1,01,rural,4312,514,2,1,36987.38,3342.21,1795.77,0.0,0.0
3060012508,1,01,rural,7611,633,4,3,8299.7875,3342.21,1795.77,0.0,0.0
3060013409,1,01,rural,7313,597,1,0,21165.12,3342.21,1795.77,0.0,0.0
3060013410,1,01,rural,7321,597,2,1,8793.785,3342.21,1795.77,0.0,0.0
3060014301,1,01,rural,7313,567,4,3,4738.68,3342.21,1795.77,0.0,0.0
3060014609,1,01,rural,7313,567,4,3,8285.5275,3342.21,1795.77,0.0,0.0
3060015920,1,01,rural,2172,482,4,3,17376.9375,3342.21,1795.77,0.0,0.0
3060024021,1,01,rural,7313,606,2,1,9067.26,3342.21,1795.77,0.0,0.0
3060028303,1,01,rural,7343,583,5,4,5785.683999999999,3342.21,1795.77,0.0,0.0
3100036201,1,01,urbano,7332,372,9,8,19019.103333333333,4660.52,2366.33,0.0,0.0
3100036715,1,01,urbano,7332,372,5,4,8269.668,4660.52,2366.33,0.0,0.0
3100038614,1,01,urbano,4312,286,2,1,54919.15,4660.52,2366.33,0.0,0.0
3100040021,1,01,urbano,1422,281,4,3,8964.865,4660.52,2366.33,0.0,0.0
3100041508,1,01,urbano,7342,298,3,2,11891.313333333334,4660.52,2366.33,0.0,0.0
3100041510,1,01,urbano,7342,298,4,3,4502.9325,4660.52,2366.33,1.0,0.0
3100041923,1,01,urbano,7342,298,3,2,8270.463333333333,4660.52,2366.33,0.0,0.0
3100042303,1,01,urbano,2173,294,1,0,34460.21,4660.52,2366.33,0.0,0.0
3100042713,1,01,urbano,2552,294,4,3,11747.1775,4660.52,2366.33,0.0,0.0
3100043412,1,01,urbano,7313,249,2,1,16034.71,4660.52,2366.33,0.0,0.0
3100044301,1,01,urbano,2172,452,2,1,9821.14,4660.52,2366.33,0.0,0.0
3100044511,1,01,urbano,2652,452,5,4,15428.704000000002,4660.52,2366.33,0.0,0.0
3100045022,1,01,urbano,2271,320,4,3,21667.515,4660.52,2366.33,0.0,0.0
3100045612,1,01,urbano,7343,320,3,2,7872.2266666666665,4660.52,2366.33,0.0,0.0
3100045818,1,01,urbano,7343,320,4,3,3549.8325,4660.52,2366.33,1.0,0.0
3100051701,1,01,urbano,1421,373,3,2,26369.190000000002,4660.52,2366.33,0.0,0.0
3100059504,1,01,urbano,5212,442,3,2,32006.256666666668,4660.52,2366.33,0.0,0.0
3100066801,1,01,urbano,7322,393,3,2,26261.97,4660.52,2366.33,0.0,0.0
3100070804,1,01,urbano,7322,333,3,2,10455.023333333333,4660.52,2366.33,0.0,0.0
3100071410,1,01,urbano,7611,356,2,1,40186.615,4660.52,2366.33,0.0,0.0
3100081506,1,01,urbano,7332,336,1,0,24073.35,4660.52,2366.33,0.0,0.0
3100083806,1,01,urbano,3222,322,1,0,50557.37,4660.52,2366.33,0.0,0.0
3100087501,1,01,urbano,3222,422,3,2,42045.21666666667,4660.52,2366.33,0.0,0.0
3100087502,1,01,urbano,2636,422,3,2,13826.603333333333,4660.52,2366.33,0.0,0.0
3100093405,1,01,urbano,2271,468,3,2,33414.433333333334,4660.52,2366.33,0.0,0.0
3100094601,1,01,urbano,1722,403,2,1,39182.765,4660.52,2366.33,0.0,0.0
3100100504,1,01,urbano,2271,401,1,0,56029.87,4660.52,2366.33,0.0,0.0
3100107905,1,01,urbano,2543,384,1,0,90331.33,4660.52,2366.33,0.0,0.0
3100114002,1,01,urbano,4312,494,7,6,38188.799999999996,4660.52,2366.33,0.0,0.0
3100116306,1,01,urbano,5212,502,2,1,20951.8,4660.52,2366.33,0.0,0.0
3100121204,1,01,urbano,2162,647,1,0,69079.83,4660.52,2366.33,0.0,0.0
3100127902,1,01,urbano,2655,354,3,2,24227.49666666667,4660.52,2366.33,0.0,0.0
3100127903,1,01,urbano,2712,354,2,1,12998.69,4660.52,2366.33,0.0,0.0
3100145804,1,01,urbano,7332,410,2,1,35854.905,4660.52,2366.33,0.0,0.0
3100155705,1,01,urbano,1422,320,4,3,8379.0975,4660.52,2366.33,0.0,0.0
3100158204,1,01,urbano,2655,340,5,4,9907.65,4660.52,2366.33,0.0,0.0
3100159503,1,01,urbano,2271,456,2,1,50044.795,4660.52,2366.33,0.0,0.0
3100163905,1,01,urbano,2173,567,3,2,22584.353333333333,4660.52,2366.33,0.0,0.0
3100164201,1,01,urbano,2552,443,2,1,8475.82,4660.52,2366.33,0.0,0.0
3100165403,1,01,urbano,2552,391,4,3,20832.665,4660.52,2366.33,0.0,0.0
3100167403,1,01,urbano,1421,474,3,2,183598.07666666666,4660.52,2366.33,0.0,0.0
3100181701,1,01,urbano,2271,396,8,7,17173.1525,4660.52,2366.33,0.0,0.0
3100181706,1,01,urbano,2172,396,4,3,13893.4375,4660.52,2366.33,0.0,0.0
3100187404,1,01,urbano,7332,354,3,2,9967.733333333334,4660.52,2366.33,0.0,0.0
3100190904,1,01,urbano,5212,418,3,2,18752.096666666668,4660.52,2366.33,0.0,0.0
3100197001,1,01,urbano,1421,446,3,2,28495.789999999997,4660.52,2366.33,0.0,0.0
3100207004,1,01,urbano,2271,471,1,0,35568.03,4660.52,2366.33,0.0,0.0
3100216701,1,01,urbano,5212,362,4,3,80163.9275,4660.52,2366.33,0.0,0.0
3100220820,1,01,urbano,2271,366,4,3,15785.825,4660.52,2366.33,0.0,0.0
3100227405,1,01,urbano,2655,380,2,1,13281.46,4660.52,2366.33,0.0,0.0
3100233201,1,01,urbano,2271,421,4,3,22802.6725,4660.52,2366.33,0.0,0.0
3100233205,1,01,urbano,2625,421,1,0,23269.77,4660.52,2366.33,0.0,0.0
3100234903,1,01,urbano,1722,186,5,4,46522.378000000004,4660.52,2366.33,0.0,0.0
3100236505,1,01,urbano,7223,491,1,0,68110.83,4660.52,2366.33,0.0,0.0
3100252504,1,01,urbano,2271,389,2,1,44036.405,4660.52,2366.33,0.0,0.0
3100276713,1,01,urbano,3222,351,5,4,9016.916000000001,4660.52,2366.33,0.0,0.0
3100276713,1,01,urbano,3222,351,5,4,9016.916000000001,4660.52,2366.33,0.0,0.0
3100276922,1,01,urbano,2144,351,2,1,41975.84,4660.52,2366.33,0.0,0.0
3100280901,1,01,urbano,2271,378,2,1,88395.895,4660.52,2366.33,0.0,0.0
3100281501,1,01,urbano,4312,341,2,1,20752.16,4660.52,2366.33,0.0,0.0
3100285507,2,01,urbano,5212,280,2,1,9307.305,4660.52,2366.33,0.0,0.0
3100286509,1,01,urbano,7343,361,3,2,19906.606666666667,4660.52,2366.33,0.0,0.0
3100287611,1,01,urbano,2655,433,2,1,16052.455,4660.52,2366.33,0.0,0.0
3100289717,1,01,urbano,2172,281,2,1,17810.295,4660.52,2366.33,0.0,0.0
3100291718,1,01,urbano,7353,454,3,2,14285.233333333332,4660.52,2366.33,0.0,0.0
3100292818,1,01,urbano,2172,281,6,5,15639.248333333335,4660.52,2366.33,0.0,0.0
3100301403,1,01,urbano,1421,361,2,1,64521.84,4660.52,2366.33,0.0,0.0
3100309301,1,01,urbano,7201,377,5,4,13813.35,4660.52,2366.33,0.0,0.0
3100309306,1,01,urbano,7343,377,4,3,6744.7225,4660.52,2366.33,0.0,0.0
3100309507,1,01,urbano,7999,377,3,2,12795.15,4660.52,2366.33,0.0,0.0
3100309813,1,01,urbano,7343,377,1,0,9388.86,4660.52,2366.33,0.0,0.0
3100313601,1,01,urbano,2161,333,1,0,64304.38,4660.52,2366.33,0.0,0.0
3160314403,1,01,rural,7332,78,2,1,12582.405,3342.21,1795.77,0.0,0.0
3160314610,1,01,rural,8155,78,2,1,36649.51,3342.21,1795.77,0.0,0.0
3160314813,1,01,rural,7332,78,1,0,47772.89,3342.21,1795.77,0.0,0.0
3160316613,1,01,rural,7332,88,1,0,15852.96,3342.21,1795.77,0.0,0.0
3160318023,1,01,rural,7343,74,1,0,11189.8,3342.21,1795.77,0.0,0.0
3160318302,1,01,rural,7343,74,4,3,16537.91,3342.21,1795.77,0.0,0.0
3160318511,1,01,rural,7332,74,5,4,29568.159999999996,3342.21,1795.77,0.0,0.0
3160318713,1,01,rural,7332,74,1,0,11420.63,3342.21,1795.77,0.0,0.0
3160319411,1,01,rural,7301,77,4,3,17087.7,3342.21,1795.77,0.0,0.0
3160322817,1,01,rural,7332,69,4,3,4606.5275,3342.21,1795.77,0.0,0.0
3160323020,1,01,rural,1422,88,2,1,55475.755,3342.21,1795.77,0.0,0.0
3160323023,1,01,rural,1722,88,1,0,17545.57,3342.21,1795.77,0.0,0.0
3160327305,1,01,rural,4312,70,3,2,9700.82,3342.21,1795.77,0.0,0.0
3160327922,1,01,rural,7343,70,3,2,11436.596666666666,3342.21,1795.77,0.0,0.0
3160329507,1,01,rural,7343,70,1,0,11067.62,3342.21,1795.77,0.0,0.0
3160329508,1,01,rural,7343,70,1,0,21162.09,3342.21,1795.77,0.0,0.0
3160332718,1,01,rural,7332,89,2,1,10131.84,3342.21,1795.77,0.0,0.0
3160334508,2,01,rural,7321,89,4,3,10032.97,3342.21,1795.77,0.0,0.0
3160334510,1,01,rural,4312,89,4,3,19132.175,3342.21,1795.77,0.0,0.0
3160336410,1,01,rural,8155,80,5,4,16497.792,3342.21,1795.77,0.0,0.0
3160337607,1,01,rural,7332,84,2,1,12496.4,3342.21,1795.77,0.0,0.0
3160338715,1,01,rural,8155,78,3,2,14683.596666666666,3342.21,1795.77,0.0,0.0
3160343202,1,01,rural,2655,86,4,3,20520.855,3342.21,1795.77,0.0,0.0
3160346205,1,01,rural,2544,79,1,0,20781.01,3342.21,1795.77,0.0,0.0
3160346617,1,01,rural,7332,79,6,5,22783.87,3342.21,1795.77,0.0,0.0
3160346922,1,01,rural,7332,79,2,1,9355.385,3342.21,1795.77,0.0,0.0
3160347816,1,01,rural,7332,83,1,0,18351.67,3342.21,1795.77,0.0,0.0
3160347818,1,01,rural,7332,83,4,3,4574.3075,3342.21,1795.77,0.0,0.0
3160348201,1,01,rural,7343,58,1,0,7726.37,3342.21,1795.77,0.0,0.0
3160348716,1,01,rural,7343,58,3,2,54516.09333333333,3342.21,1795.77,0.0,0.0
3160350305,1,01,rural,7332,74,1,0,11962.0,3342.21,1795.77,0.0,0.0
3160350611,1,01,rural,7332,74,3,2,9291.800000000001,3342.21,1795.77,0.0,0.0
3160352714,1,01,rural,7332,73,1,0,7948.56,3342.21,1795.77,0.0,0.0
3160356410,1,01,rural,7332,75,1,0,24099.25,3342.21,1795.77,0.0,0.0
3160357304,1,01,rural,7321,58,9,8,9552.717777777778,3342.21,1795.77,0.0,0.0
3160357306,1,01,rural,7332,58,7,6,7309.628571428571,3342.21,1795.77,0.0,0.0
3160358615,1,01,rural,7332,77,4,3,7610.6475,3342.21,1795.77,0.0,0.0
3160358923,1,01,rural,7332,77,2,1,11440.34,3342.21,1795.77,0.0,0.0
3160361019,1,01,rural,7332,75,4,3,11135.2225,3342.21,1795.77,0.0,0.0
3160362206,1,01,rural,7332,70,5,4,9703.524000000001,3342.21,1795.77,0.0,0.0
3160362714,1,01,rural,7332,70,6,5,6360.983333333334,3342.21,1795.77,0.0,0.0
3160364511,1,01,rural,7223,71,6,5,7243.595,3342.21,1795.77,0.0,0.0
3160365203,1,01,rural,7332,74,2,1,21721.215,3342.21,1795.77,0.0,0.0
3160365823,1,01,rural,2655,74,3,2,14034.57,3342.21,1795.77,0.0,0.0
3160366023,1,01,rural,7332,84,2,1,6188.41,3342.21,1795.77,0.0,0.0
3160366303,1,01,rural,7332,84,3,2,6900.413333333334,3342.21,1795.77,0.0,0.0
3200367407,1,01,urbano,4312,175,7,6,11186.224285714286,4660.52,2366.33,0.0,0.0
3200370206,1,01,urbano,5212,225,4,3,8688.125,4660.52,2366.33,0.0,0.0
3200370508,1,01,urbano,2542,225,5,4,12200.792,4660.52,2366.33,0.0,0.0
3200371306,1,01,urbano,2655,164,4,3,11162.6775,4660.52,2366.33,0.0,0.0
3200379306,1,01,urbano,2271,214,3,2,22173.91,4660.52,2366.33,0.0,0.0
3200382503,1,01,urbano,2636,185,2,1,24933.51,4660.52,2366.33,0.0,0.0
3200386406,1,01,urbano,7353,196,3,2,60057.39666666667,4660.52,2366.33,0.0,0.0
3200390503,1,01,urbano,9713,187,2,1,14165.44,4660.52,2366.33,0.0,0.0
3200399718,1,01,urbano,2171,192,2,1,13470.485,4660.52,2366.33,0.0,0.0
3200400404,1,01,urbano,2172,157,6,5,3680.5733333333333,4660.52,2366.33,1.0,0.0
3200401303,1,01,urbano,2172,165,5,4,24078.782,4660.52,2366.33,0.0,0.0
3200405703,1,01,urbano,2172,228,3,2,14105.376666666665,4660.52,2366.33,0.0,0.0
3200406501,1,01,urbano,7999,206,4,3,4500.2425,4660.52,2366.33,1.0,0.0
3200410201,1,01,urbano,5212,190,3,2,7130.75,4660.52,2366.33,0.0,0.0
3200412402,1,01,urbano,2162,183,2,1,33731.45,4660.52,2366.33,0.0,0.0
3200435305,1,01,urbano,2161,186,3,2,15639.94,4660.52,2366.33,0.0,0.0
3200438402,1,01,urbano,2271,275,4,3,15340.1025,4660.52,2366.33,0.0,0.0
3200445903,1,01,urbano,2271,173,2,1,38732.02,4660.52,2366.33,0.0,0.0
3200451604,1,01,urbano,2174,185,2,1,15565.56,4660.52,2366.33,0.0,0.0
3200454003,1,01,urbano,2173,167,6,5,43902.935,4660.52,2366.33,0.0,0.0
3200462606,1,01,urbano,2172,229,3,2,20655.73,4660.52,2366.33,0.0,0.0
3200478509,1,01,urbano,2172,226,4,3,7997.92,4660.52,2366.33,0.0,0.0
3200481715,1,01,urbano,2152,189,4,3,12848.3525,4660.52,2366.33,0.0,0.0
3200481919,1,01,urbano,2712,189,1,0,29846.69,4660.52,2366.33,0.0,0.0
3200484021,1,01,urbano,5212,174,1,0,45499.55,4660.52,2366.33,0.0,0.0
3200484022,1,01,urbano,2172,174,2,1,61187.575,4660.52,2366.33,0.0,0.0
3200485608,1,01,urbano,2173,217,4,3,7221.5975,4660.52,2366.33,0.0,0.0
3200492816,1,01,urbano,7321,199,3,2,14605.720000000001,4660.52,2366.33,0.0,0.0
3200496301,1,01,urbano,2552,214,5,4,16537.902,4660.52,2366.33,0.0,0.0
3200497817,1,01,urbano,9713,183,4,3,6440.45,4660.52,2366.33,0.0,0.0
3200505922,1,01,urbano,5212,181,2,1,26234.72,4660.52,2366.33,0.0,0.0
3200506716,1,01,urbano,9713,208,5,4,16101.804,4660.52,2366.33,0.0,0.0
3200515406,1,01,urbano,2162,199,3,2,24173.399999999998,4660.52,2366.33,0.0,0.0
3200519201,1,01,urbano,2271,219,3,2,18918.116666666665,4660.52,2366.33,0.0,0.0
3200529905,1,01,urbano,2712,189,2,1,26883.63,4660.52,2366.33,0.0,0.0
3200530703,1,01,urbano,2271,225,5,4,10795.08,4660.52,2366.33,0.0,0.0
3200534606,1,01,urbano,9713,215,5,4,11990.158,4660.52,2366.33,0.0,0.0
3200537504,1,01,urbano,2655,230,2,1,92496.09,4660.52,2366.33,0.0,0.0
3200539304,1,01,urbano,2271,186,2,1,85590.805,4660.52,2366.33,0.0,0.0
3200546204,1,01,urbano,2131,257,2,1,78095.955,4660.52,2366.33,0.0,0.0
3200546205,1,01,urbano,2543,257,2,1,17283.75,4660.52,2366.33,0.0,0.0
3260553617,1,01,rural,2172,176,6,5,17045.600000000002,3342.21,1795.77,0.0,0.0
3260556021,1,01,rural,7332,176,14,13,5066.115714285714,3342.21,1795.77,0.0,0.0
3260565304,1,01,rural,2172,177,4,3,19834.3775,3342.21,1795.77,0.0,0.0
3260565304,2,01,rural,2172,177,2,1,29591.405,3342.21,1795.77,0.0,0.0
3260565305,1,01,rural,2172,177,2,1,17659.175,3342.21,1795.77,0.0,0.0
3260572022,1,01,rural,2172,186,3,2,24511.25,3342.21,1795.77,0.0,0.0
3260576608,1,01,rural,2172,164,3,2,14890.766666666668,3342.21,1795.77,0.0,0.0
3260580408,1,01,rural,2552,137,2,1,14909.315,3342.21,1795.77,0.0,0.0
3260582920,1,01,rural,2172,152,6,5,13607.678333333335,3342.21,1795.77,0.0,0.0
3260582921,1,01,rural,2172,152,3,2,22767.483333333334,3342.21,1795.77,0.0,0.0
